word_id	newgsl_line	newgsl_word	newgsl_pos	enwk_pos	sseq	en_hw	enwk_page	enwk_def	pos_diff	pos_comment	en_hw_diff	newgsl_file_rank	newgsl_freq_rank
NBG_fully_adv	fully (adv, 835)	fully	adv	Adverb	1	fully	fully					936	835
NBG_fun_n	fun (n, 1782)	fun	n	Noun	1	fun	fun					937	1782
NBG_function_n	function (n, 771)	function	n	Noun	1	function	function					938	771
NBG_functional_adj	functional (adj, 2380)	functional	adj	Adjective	1	functional	functional					939	2380
NBG_fund_n	fund (n, 1202)	fund	n	Noun	1	fund	fund					940	1202
NBG_fund_v	fund (v, 1932)	fund	v	Verb	1	fund	fund					941	1932
NBG_fundamental_adj	fundamental (adj, 2040)	fundamental	adj	Adjective	1	fundamental	fundamental					942	2040
NBG_funding_n	funding (n, 1648)	funding	n	Noun	1	funding	funding					943	1648
NBG_funny_adj	funny (adj, 1970)	funny	adj	Adjective	1	funny	funny					944	1970
NBG_further_adj	FURTHER (adj, 380)	further	adj	Adjective	1	further	further					945	380
NBG_further_adv	further (adv, 808)	further	adv	Adverb	1	further	further					946	808
NBG_furthermore_adv	furthermore (adv, 2000)	furthermore	adv	Adverb	1	furthermore	furthermore					947	2000
NBG_future_adj	future (adj, 1032)	future	adj	Adjective	1	future	future					948	1032
NBG_future_n	future (n, 617)	future	n	Noun	1	future	future					949	617
NBG_gain_n	gain (n, 1714)	gain	n	Noun	1	gain	gain					950	1714
NBG_gain_v	gain (v, 985)	gain	v	Verb	1	gain	gain					951	985
NBG_game_n	game (n, 587)	game	n	Noun	1	game	game					952	587
NBG_gap_n	gap (n, 1918)	gap	n	Noun	1	gap	gap					953	1918
NBG_garden_n	garden (n, 817)	garden	n	Noun	1	garden	garden					954	817
NBG_gas_n	gas (n, 1467)	gas	n	Noun	1	gas	gas					955	1467
NBG_gather_v	gather (v, 1396)	gather	v	Verb	1	gather	gather					956	1396
NBG_gear_n	gear (n, 2475)	gear	n	Noun	1	gear	gear					957	2475
NBG_general_adj	GENERAL (adj, 407)	general	adj	Adjective	1	general	general					958	407
NBG_generally_adv	generally (adv, 758)	generally	adv	Adverb	1	generally	generally					959	758
NBG_generate_v	generate (v, 1121)	generate	v	Verb	1	generate	generate					960	1121
NBG_generation_n	generation (n, 1197)	generation	n	Noun	1	generation	generation					961	1197
NBG_genuine_adj	genuine (adj, 2340)	genuine	adj	Adjective	1	genuine	genuine					962	2340
NBG_get_v	GET (v, 55)	get	v	Verb	1	get	get					963	55
NBG_gift_n	gift (n, 1764)	gift	n	Noun	1	gift	gift					964	1764
NBG_girl_n	GIRL (n, 384)	girl	n	Noun	1	girl	girl					965	384
NBG_give_v	GIVE (v, 74)	give	v	Verb	1	give	give					966	74
NBG_glass_n	glass (n, 890)	glass	n	Noun	1	glass	glass					967	890
NBG_global_adj	global (adj, 1016)	global	adj	Adjective	1	global	global					968	1016
NBG_go_v	GO (v, 47)	go	v	Verb	1	go	go/translations					969	47
NBG_goal_n	goal (n, 1302)	goal	n	Noun	1	goal	goal					970	1302
NBG_God_n	God (n, 622)	God	n	Noun	1	God	God					971	622
NBG_gold_n	gold (n, 1544)	gold	n	Noun	1	gold	gold/translations					972	1544
NBG_good_adj	GOOD (adj, 73)	good	adj	Adjective	1	good	good					973	73
NBG_good_n	good (n, 1360)	good	n	Noun	1	good	good					974	1360
NBG_government_n	GOVERNMENT (n, 235)	government	n	Noun	1	government	government					975	235
NBG_grab_v	grab (v, 2021)	grab	v	Verb	1	grab	grab					976	2021
NBG_gradually_adv	gradually (adv, 2201)	gradually	adv	Adverb	1	gradually	gradually					977	2201
NBG_grand_adj	grand (adj, 2197)	grand	adj	Adjective	1	grand	grand					978	2197
NBG_grant_v	grant (v, 1528)	grant	v	Verb	1	grant	grant					979	1528
NBG_great_adj	GREAT (adj, 118)	great	adj	Adjective	1	great	great					980	118
NBG_green_adj	green (adj, 1020)	green	adj	Adjective	1	green	green/translations					981	1020
NBG_ground_n	ground (n, 513)	ground	n	Noun	1	ground	ground					982	513
NBG_group_n	GROUP (n, 191)	group	n	Noun	1	group	group					983	191
NBG_grow_v	GROW (v, 310)	grow	v	Verb	1	grow	grow					984	310
NBG_growth_n	growth (n, 932)	growth	n	Noun	1	growth	growth					985	932
NBG_guard_n	guard (n, 2191)	guard	n	Noun	1	guard	guard					986	2191
NBG_guess_v	guess (v, 1952)	guess	v	Verb	1	guess	guess					987	1952
NBG_guest_n	guest (n, 1633)	guest	n	Noun	1	guest	guest					988	1633
NBG_guidance_n	guidance (n, 2102)	guidance	n	Noun	1	guidance	guidance					989	2102
NBG_guide_n	guide (n, 1894)	guide	n	Noun	1	guide	guide					990	1894
NBG_gun_n	gun (n, 2017)	gun	n	Noun	1	gun	gun					991	2017
NBG_guy_n	guy (n, 696)	guy	n	Noun	1	guy	guy					992	696
NBG_habit_n	habit (n, 1876)	habit	n	Noun	1	habit	habit					993	1876
NBG_hair_n	hair (n, 866)	hair	n	Noun	1	hair	hair					994	866
NBG_half_n	half (n, 919)	half	n	Noun	1	half	half					995	919
NBG_half_x	half (x, 746)	half	x	Adjective	1	half	half		Y			996	746
NBG_hall_n	hall (n, 1156)	hall	n	Noun	1	hall	hall					997	1156
NBG_hand_n	HAND (n, 155)	hand	n	Noun	1	hand	hand/translations					998	155
NBG_hand_v	hand (v, 1505)	hand	v	Verb	1	hand	hand					999	1505
NBG_handle_v	handle (v, 1193)	handle	v	Verb	1	handle	handle					1000	1193
NBG_hang_v	hang (v, 1120)	hang	v	Verb	1	hang	hang					1001	1120
NBG_happen_v	HAPPEN (v, 261)	happen	v	Verb	1	happen	happen					1002	261
NBG_happy_adj	happy (adj, 695)	happy	adj	Adjective	1	happy	happy					1003	695
NBG_hard_adj	HARD (adj, 440)	hard	adj	Adjective	1	hard	hard					1004	440
NBG_hard_adv	hard (adv, 1587)	hard	adv	Adverb	1	hard	hard					1005	1587
NBG_hardly_adv	hardly (adv, 1071)	hardly	adv	Adverb	1	hardly	hardly					1006	1071
NBG_harm_n	harm (n, 2317)	harm	n	Noun	1	harm	harm					1007	2317
NBG_hat_n	hat (n, 2058)	hat	n	Noun	1	hat	hat					1008	2058
NBG_hate_v	hate (v, 1780)	hate	v	Verb	1	hate	hate					1009	1780
NBG_have_v	HAVE (v, 8)	have	v	Verb	1	have	have					1010	8
NBG_he_pron	HE (pron, 15)	he	pron	Pronoun	1	he	he/translations					1011	15
NBG_head_n	HEAD (n, 204)	head	n	Noun	1	head	head/translations					1012	204
NBG_head_v	head (v, 1278)	head	v	Verb	1	head	head					1013	1278
NBG_health_n	HEALTH (n, 457)	health	n	Noun	1	health	health					1014	457
NBG_healthy_adj	healthy (adj, 1767)	healthy	adj	Adjective	1	healthy	healthy					1015	1767
NBG_hear_v	HEAR (v, 245)	hear	v	Verb	1	hear	hear					1016	245
NBG_hearing_n	hearing (n, 2439)	hearing	n	Noun	1	hearing	hearing					1017	2439
NBG_heart_n	HEART (n, 488)	heart	n	Noun	1	heart	heart/translations					1018	488
NBG_heat_n	heat (n, 1380)	heat	n	Noun	1	heat	heat					1019	1380
NBG_heavily_adv	heavily (adv, 1808)	heavily	adv	Adverb	1	heavily	heavily					1020	1808
NBG_heavy_adj	heavy (adj, 937)	heavy	adj	Adjective	1	heavy	heavy					1021	937
NBG_height_n	height (n, 1912)	height	n	Noun	1	height	height					1022	1912
NBG_hell_n	hell (n, 2146)	hell	n	Noun	1	hell	hell					1023	2146
NBG_help_n	help (n, 756)	help	n	Noun	1	help	help					1024	756
NBG_help_v	HELP (v, 185)	help	v	Verb	1	help	help					1025	185
NBG_hence_adv	hence (adv, 1980)	hence	adv	Adverb	1	hence	hence					1026	1980
NBG_her_pron	HER (pron, 59)	her	pron	Pronoun	1	her	her/translations					1027	59
NBG_here_adv	HERE (adv, 121)	here	adv	Adverb	1	here	here/translations					1028	121
NBG_hero_n	hero (n, 2355)	hero	n	Verb	1	hero	hero		Y	Wiktionary has a 'Noun' section, but the translations are incorrectly in the 'Verb' section.		1029	2355
NBG_herself_pron	herself (pron, 739)	herself	pron	Pronoun	1	herself	herself					1030	739
NBG_hide_v	hide (v, 1475)	hide	v	Verb	1	hide	hide					1031	1475
NBG_high_adj	HIGH (adj, 145)	high	adj	Adjective	1	high	high					1032	145
NBG_highlight_v	highlight (v, 1698)	highlight	v	Verb	1	highlight	highlight					1033	1698
NBG_highly_adv	highly (adv, 892)	highly	adv	Adverb	1	highly	highly					1034	892
NBG_hill_n	hill (n, 1997)	hill	n	Noun	1	hill	hill					1035	1997
NBG_himself_pron	HIMSELF (pron, 287)	himself	pron	Pronoun	1	himself	himself					1036	287
NBG_his_pron	HIS (pron, 27)	his	pron	Pronoun	1	his	his					1037	27
NBG_historic_adj	historic (adj, 2393)	historic	adj	Adjective	1	historic	historic					1038	2393
NBG_historical_adj	historical (adj, 2100)	historical	adj	Adjective	1	historical	historical					1039	2100
NBG_history_n	HISTORY (n, 495)	history	n	Noun	1	history	history					1040	495
NBG_hit_n	hit (n, 2059)	hit	n	Noun	1	hit	hit					1041	2059
NBG_hit_v	hit (v, 885)	hit	v	Verb	1	hit	hit					1042	885
NBG_hold_v	HOLD (v, 188)	hold	v	Verb	1	hold	hold					1043	188
NBG_hole_n	hole (n, 1754)	hole	n	Noun	1	hole	hole					1044	1754
NBG_holiday_n	holiday (n, 1095)	holiday	n	Noun	1	holiday	holiday					1045	1095
NBG_home_n	HOME (n, 158)	home	n	Noun	1	home	home					1046	158
NBG_honest_adj	honest (adj, 2216)	honest	adj	Adjective	1	honest	honest					1047	2216
NBG_hope_n	hope (n, 920)	hope	n	Noun	1	hope	hope					1048	920
NBG_hope_v	HOPE (v, 376)	hope	v	Verb	1	hope	hope					1049	376
NBG_horse_n	horse (n, 1124)	horse	n	Noun	1	horse	horse					1050	1124
NBG_hospital_n	hospital (n, 820)	hospital	n	Noun	1	hospital	hospital					1051	820
NBG_host_n	host (n, 2180)	host	n	Noun	1	host	host					1052	2180
NBG_hot_adj	hot (adj, 872)	hot	adj	Adjective	1	hot	hot					1053	872
NBG_hotel_n	hotel (n, 1028)	hotel	n	Noun	1	hotel	hotel					1054	1028
NBG_hour_n	HOUR (n, 284)	hour	n	Noun	1	hour	hour					1055	284
NBG_house_n	HOUSE (n, 192)	house	n	Noun	1	house	house/translations					1056	192
NBG_household_n	household (n, 1327)	household	n	Noun	1	household	household					1057	1327
NBG_housing_n	housing (n, 1511)	housing	n	Noun	1	housing	housing					1058	1511
NBG_how_adv	HOW (adv, 93)	how	adv	Adverb	1	how	how					1059	93
NBG_however_adv	HOWEVER (adv, 144)	however	adv	Adverb	1	however	however					1060	144
NBG_huge_adj	huge (adj, 834)	huge	adj	Adjective	1	huge	huge					1061	834
NBG_human_adj	human (adj, 504)	human	adj	Adjective	1	human	human					1062	504
NBG_human_n	human (n, 2205)	human	n	Noun	1	human	human					1063	2205
NBG_hundred_x	hundred (x, 846)	hundred	x	Numeral	1	hundred	hundred					1064	846
NBG_hurt_v	hurt (v, 1920)	hurt	v	Verb	1	hurt	hurt					1065	1920
NBG_husband_n	husband (n, 842)	husband	n	Noun	1	husband	husband					1066	842
NBG_I_pron	I (pron, 20)	I	pron	Pronoun	1	I	I/translations					1067	20
NBG_i.e._abr	i.e. (abr, 2173)	i.e.	abr	Adverb	1	i.e.	i.e.		Y			1068	2173
NBG_ice_n	ice (n, 1806)	ice	n	Noun	1	ice	ice/translations					1069	1806
NBG_idea_n	IDEA (n, 233)	idea	n	Noun	1	idea	idea					1070	233
NBG_ideal_adj	ideal (adj, 1957)	ideal	adj	Adjective	1	ideal	ideal					1071	1957
NBG_identical_adj	identical (adj, 2349)	identical	adj	Adjective	1	identical	identical					1072	2349
NBG_identify_v	identify (v, 681)	identify	v	Verb	1	identify	identify					1073	681
NBG_identity_n	identity (n, 1666)	identity	n	Noun	1	identity	identity					1074	1666
NBG_if_con	IF (con, 37)	if	con	Conjunction	1	if	if					1075	37
NBG_ignore_v	ignore (v, 1221)	ignore	v	Verb	1	ignore	ignore					1076	1221
NBG_illegal_adj	illegal (adj, 2243)	illegal	adj	Adjective	1	illegal	illegal					1077	2243
NBG_illness_n	illness (n, 2223)	illness	n	Noun	1	illness	illness					1078	2223
NBG_illustrate_v	illustrate (v, 1990)	illustrate	v	Verb	1	illustrate	illustrate					1079	1990
NBG_image_n	image (n, 779)	image	n	Noun	1	image	image					1080	779
NBG_imagine_v	imagine (v, 923)	imagine	v	Verb	1	imagine	imagine					1081	923
NBG_immediate_adj	immediate (adj, 1550)	immediate	adj	Adjective	1	immediate	immediate					1082	1550
NBG_immediately_adv	immediately (adv, 826)	immediately	adv	Adverb	1	immediately	immediately					1083	826
NBG_impact_n	impact (n, 688)	impact	n	Noun	1	impact	impact					1084	688
NBG_implement_v	implement (v, 1534)	implement	v	Verb	1	implement	implement					1085	1534
NBG_imply_v	imply (v, 1821)	imply	v	Verb	1	imply	imply					1086	1821
NBG_importance_n	importance (n, 1061)	importance	n	Noun	1	importance	importance					1087	1061
NBG_important_adj	IMPORTANT (adj, 217)	important	adj	Adjective	1	important	important					1088	217
NBG_importantly_adv	importantly (adv, 2411)	importantly	adv	Adverb	1	importantly	importantly					1089	2411
NBG_impose_v	impose (v, 1786)	impose	v	Verb	1	impose	impose					1090	1786
NBG_impossible_adj	impossible (adj, 1118)	impossible	adj	Adjective	1	impossible	impossible					1091	1118
NBG_impress_v	impress (v, 2432)	impress	v	Verb	1	impress	impress					1092	2432
NBG_impression_n	impression (n, 1795)	impression	n	Noun	1	impression	impression					1093	1795
NBG_impressive_adj	impressive (adj, 2310)	impressive	adj	Adjective	1	impressive	impressive					1094	2310
NBG_improve_v	improve (v, 603)	improve	v	Verb	1	improve	improve					1095	603
NBG_improvement_n	improvement (n, 1413)	improvement	n	Noun	1	improvement	improvement					1096	1413
NBG_in_con	IN (con, 6)	in	con	Preposition	1	in	in/translations					1097	6
NBG_inch_n	inch (n, 1886)	inch	n	Noun	1	inch	inch					1098	1886
NBG_incident_n	incident (n, 1790)	incident	n	Noun	1	incident	incident					1099	1790
NBG_include_v	INCLUDE (v, 176)	include	v	Verb	1	include	include					1100	176
NBG_income_n	income (n, 1026)	income	n	Noun	1	income	income					1101	1026
NBG_incorporate_v	incorporate (v, 1755)	incorporate	v	Verb	1	incorporate	incorporate					1102	1755
NBG_increase_n	increase (n, 845)	increase	n	Noun	1	increase	increase					1103	845
NBG_increase_v	INCREASE (v, 305)	increase	v	Verb	1	increase	increase					1104	305
NBG_increasingly_adv	increasingly (adv, 1566)	increasingly	adv	Adverb	1	increasingly	increasingly					1105	1566
NBG_indeed_adv	INDEED (adv, 496)	indeed	adv	Adverb	1	indeed	indeed					1106	496
NBG_independent_adj	independent (adj, 1216)	independent	adj	Adjective	1	independent	independent					1107	1216
NBG_indicate_v	indicate (v, 738)	indicate	v	Verb	1	indicate	indicate					1108	738
NBG_indicator_n	indicator (n, 2328)	indicator	n	Noun	1	indicator	indicator					1109	2328
NBG_individual_adj	individual (adj, 670)	individual	adj	Adjective	1	individual	individual					1110	670
NBG_individual_n	individual (n, 761)	individual	n	Noun	1	individual	individual					1111	761
NBG_industrial_adj	industrial (adj, 1582)	industrial	adj	Adjective	1	industrial	industrial					1112	1582
NBG_industry_n	industry (n, 553)	industry	n	Noun	1	industry	industry					1113	553
NBG_infection_n	infection (n, 2272)	infection	n	Noun	1	infection	infection					1114	2272
NBG_influence_n	influence (n, 1138)	influence	n	Noun	1	influence	influence					1115	1138
NBG_influence_v	influence (v, 1492)	influence	v	Verb	1	influence	influence					1116	1492
NBG_inform_v	inform (v, 1385)	inform	v	Verb	1	inform	inform					1117	1385
NBG_information_n	INFORMATION (n, 260)	information	n	Noun	1	information	information					1118	260
NBG_initial_adj	initial (adj, 1345)	initial	adj	Adjective	1	initial	initial					1119	1345
NBG_initially_adv	initially (adv, 2133)	initially	adv	Adverb	1	initially	initially					1120	2133
NBG_initiative_n	initiative (n, 1708)	initiative	n	Noun	1	initiative	initiative					1121	1708
NBG_injury_n	injury (n, 1936)	injury	n	Noun	1	injury	injury					1122	1936
NBG_inner_adj	inner (adj, 2114)	inner	adj	Adjective	1	inner	inner					1123	2114
NBG_innovation_n	innovation (n, 2319)	innovation	n	Noun	1	innovation	innovation					1124	2319
NBG_input_n	input (n, 2204)	input	n	Noun	1	input	input					1125	2204
NBG_inside_adv	inside (adv, 1930)	inside	adv	Adverb	1	inside	inside					1126	1930
NBG_inside_con	inside (con, 1135)	inside	con	Preposition	1	inside	inside					1127	1135
NBG_inside_n	inside (n, 2493)	inside	n	Noun	1	inside	inside					1128	2493
NBG_insist_v	insist (v, 1383)	insist	v	Verb	1	insist	insist					1129	1383
NBG_inspire_v	inspire (v, 2072)	inspire	v	Verb	1	inspire	inspire					1130	2072
NBG_instance_n	instance (n, 1159)	instance	n	Noun	1	instance	instance					1131	1159
NBG_instantly_adv	instantly (adv, 2458)	instantly	adv	Adverb	1	instantly	instantly					1132	2458
NBG_instead_adv	instead (adv, 538)	instead	adv	Adverb	1	instead	instead					1133	538
NBG_institution_n	institution (n, 1169)	institution	n	Noun	1	institution	institution					1134	1169
NBG_instruction_n	instruction (n, 1662)	instruction	n	Noun	1	instruction	instruction					1135	1662
NBG_instrument_n	instrument (n, 1652)	instrument	n	Noun	1	instrument	instrument					1136	1652
NBG_integration_n	integration (n, 2451)	integration	n	Noun	1	integration	integration					1137	2451
NBG_intelligence_n	intelligence (n, 2190)	intelligence	n	Noun	1	intelligence	intelligence					1138	2190
NBG_intend_v	intend (v, 901)	intend	v	Verb	1	intend	intend					1139	901
NBG_intense_adj	intense (adj, 2345)	intense	adj	Adjective	1	intense	intense					1140	2345
NBG_intention_n	intention (n, 1623)	intention	n	Noun	1	intention	intention					1141	1623
NBG_interaction_n	interaction (n, 2016)	interaction	n	Noun	1	interaction	interaction					1142	2016
NBG_interest_n	INTEREST (n, 286)	interest	n	Noun	1	interest	interest					1143	286
NBG_interested_adj	interested (adj, 825)	interested	adj	Adjective	1	interested	interested					1144	825
NBG_interesting_adj	interesting (adj, 791)	interesting	adj	Adjective	1	interesting	interesting					1145	791
NBG_internal_adj	internal (adj, 1503)	internal	adj	Adjective	1	internal	internal					1146	1503
NBG_international_adj	international (adj, 893)	international	adj	Adjective	1	international	international					1147	893
NBG_Internet_n	Internet (n, 701)	Internet	n	Proper noun	1	Internet	Internet					1148	701
NBG_interpretation_n	interpretation (n, 2095)	interpretation	n	Noun	1	interpretation	interpretation					1149	2095
NBG_intervention_n	intervention (n, 2203)	intervention	n	Noun	1	intervention	intervention					1150	2203
NBG_interview_n	interview (n, 1446)	interview	n	Noun	1	interview	interview					1151	1446
NBG_into_con	INTO (con, 53)	into	con	Preposition	1	into	into					1152	53
NBG_introduce_v	introduce (v, 633)	introduce	v	Verb	1	introduce	introduce					1153	633
NBG_introduction_n	introduction (n, 1079)	introduction	n	Noun	1	introduction	introduction					1154	1079
NBG_invest_v	invest (v, 1549)	invest	v	Verb	1	invest	invest					1155	1549
NBG_investigate_v	investigate (v, 1732)	investigate	v	Verb	1	investigate	investigate					1156	1732
NBG_investigation_n	investigation (n, 1514)	investigation	n	Noun	1	investigation	investigation					1157	1514
NBG_investment_n	investment (n, 1131)	investment	n	Noun	1	investment	investment					1158	1131
NBG_invite_v	invite (v, 1238)	invite	v	Verb	1	invite	invite					1159	1238
NBG_involve_v	INVOLVE (v, 335)	involve	v	Verb	1	involve	involve					1160	335
NBG_involvement_n	involvement (n, 2486)	involvement	n	Noun	1	involvement	involvement					1161	2486
NBG_iron_n	iron (n, 2097)	iron	n	Noun	1	iron	iron/translations					1162	2097
NBG_island_n	island (n, 1667)	island	n	Noun	1	island	island					1163	1667
NBG_issue_n	ISSUE (n, 341)	issue	n	Noun	1	issue	issue					1164	341
NBG_issue_v	issue (v, 1436)	issue	v	Verb	1	issue	issue					1165	1436
NBG_it_pron	IT (pron, 12)	it	pron	Pronoun	1	it	it					1166	12
NBG_item_n	item (n, 1038)	item	n	Noun	1	item	item					1167	1038
NBG_its_pron	ITS (pron, 64)	its	pron	Pronoun	1	its	its					1168	64
NBG_itself_pron	ITSELF (pron, 363)	itself	pron	Pronoun	1	itself	itself					1169	363
NBG_January_n	January (n, 1105)	January	n	Proper noun	1	January	January					1170	1105
NBG_job_n	JOB (n, 307)	job	n	Noun	1	job	job					1171	307
NBG_join_v	join (v, 515)	join	v	Verb	1	join	join					1172	515
NBG_joint_adj	joint (adj, 2078)	joint	adj	Adjective	1	joint	joint					1173	2078
NBG_journey_n	journey (n, 1376)	journey	n	Noun	1	journey	journey					1174	1376
NBG_joy_n	joy (n, 2379)	joy	n	Noun	1	joy	joy					1175	2379
NBG_judge_n	judge (n, 1871)	judge	n	Noun	1	judge	judge					1176	1871
NBG_judge_v	judge (v, 1776)	judge	v	Verb	1	judge	judge					1177	1776
NBG_judgement_n	judgement (n, 1976)	judgement	n	Noun	1	judgment	judgment				Y	1178	1976
NBG_July_n	July (n, 1157)	July	n	Proper noun	1	July	July					1179	1157
NBG_jump_v	jump (v, 1687)	jump	v	Verb	1	jump	jump					1180	1687
NBG_June_n	June (n, 1005)	June	n	Proper noun	1	June	June					1181	1005
NBG_just_adv	JUST (adv, 75)	just	adv	Adverb	1	just	just					1182	75
NBG_justice_n	justice (n, 1643)	justice	n	Noun	1	justice	justice					1183	1643
NBG_justify_v	justify (v, 2013)	justify	v	Verb	1	justify	justify					1184	2013
NBG_keep_v	KEEP (v, 157)	keep	v	Verb	1	keep	keep					1185	157
NBG_key_adj	key (adj, 660)	key	adj	Adjective	1	key	key					1186	660
NBG_key_n	key (n, 1440)	key	n	Noun	1	key	key					1187	1440
